"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"47119099999","2021-04-03","37.2666666","126.9833333","35.0","SUWON, KS","  56.3"," 8","  54.0"," 8","1011.2"," 8","006.5"," 8","  7.8"," 8","  3.2"," 8","  5.1","999.9","  63.9","*","  50.0","*"," 1.54","E","999.9","010000"
"47119099999","2021-04-04","37.2666666","126.9833333","35.0","SUWON, KS","  52.5"," 8","  39.7"," 8","1018.5"," 8","013.7"," 8"," 12.4"," 8","  3.5"," 8","  6.0","999.9","  59.2","*","  43.7","*"," 0.35","E","999.9","000000"
"47119099999","2021-04-05","37.2666666","126.9833333","35.0","SUWON, KS","  52.2"," 8","  33.4"," 8","1022.1"," 8","017.3"," 8"," 11.7"," 8","  2.8"," 8","  7.0","999.9","  63.5","*","  42.4"," "," 0.00","I","999.9","000000"
"47119099999","2021-04-06","37.2666666","126.9833333","35.0","SUWON, KS","  53.2"," 8","  39.8"," 8","1020.7"," 8","015.9"," 8","  6.8"," 8","  4.2"," 8","  7.8","999.9","  63.0","*","  41.2","*"," 0.00","I","999.9","000000"
"47119099999","2021-04-07","37.2666666","126.9833333","35.0","SUWON, KS","  54.6"," 8","  39.1"," 8","1019.2"," 8","014.4"," 8","  9.2"," 8","  3.2"," 8","  8.7","999.9","  67.1","*","  41.0"," "," 0.00","I","999.9","000000"
"47119099999","2021-04-08","37.2666666","126.9833333","35.0","SUWON, KS","  52.3"," 8","  34.3"," 8","1019.8"," 8","014.9"," 8"," 11.7"," 8","  4.0"," 8"," 10.7","999.9","  61.7","*","  40.6"," "," 0.00","I","999.9","000000"
"47119099999","2021-04-09","37.2666666","126.9833333","35.0","SUWON, KS","  55.4"," 8","  35.9"," 8","1026.7"," 8","021.9"," 8"," 12.4"," 8","  5.3"," 8","  8.0","999.9","  64.4","*","  39.2"," "," 0.00","I","999.9","000000"
"47119099999","2021-04-10","37.2666666","126.9833333","35.0","SUWON, KS","  51.7"," 8","  39.9"," 8","1031.2"," 8","026.3"," 8","  9.7"," 8","  3.2"," 8","  7.8","999.9","  62.8","*","  40.6","*"," 0.00","I","999.9","000000"
"47119099999","2021-04-11","37.2666666","126.9833333","35.0","SUWON, KS","  60.3"," 8","  41.3"," 8","1027.5"," 8","022.7"," 8","  9.7"," 8","  2.5"," 8","  7.0","999.9","  69.8","*","  40.5"," "," 0.00","I","999.9","000000"
"47119099999","2021-04-12","37.2666666","126.9833333","35.0","SUWON, KS","  55.2"," 8","  49.6"," 8","1013.9"," 8","009.1"," 8","  6.5"," 8","  5.4"," 8","  9.7","999.9","  63.1","*","  50.0","*"," 0.55","E","999.9","010000"
"47119099999","2021-04-13","37.2666666","126.9833333","35.0","SUWON, KS","  45.9"," 8","  38.9"," 8","1016.1"," 8","011.2"," 8"," 12.0"," 8","  5.8"," 8"," 12.6","999.9","  52.9","*","  37.9","*"," 0.55","E","999.9","000000"
"47119099999","2021-04-14","37.2666666","126.9833333","35.0","SUWON, KS","  46.7"," 8","  34.5"," 8","1020.3"," 8","015.4"," 8"," 10.0"," 8","  4.8"," 8"," 10.7","999.9","  54.9","*","  37.4"," "," 0.00","I","999.9","000000"
"47119099999","2021-04-15","37.2666666","126.9833333","35.0","SUWON, KS","  52.7"," 8","  40.1"," 8","1017.7"," 8","012.9"," 8"," 10.0"," 8","  3.1"," 8","  5.8","999.9","  63.9","*","  39.7"," ","99.99"," ","999.9","010000"
"47119099999","2021-04-16","37.2666666","126.9833333","35.0","SUWON, KS","  48.4"," 8","  42.8"," 8","1016.7"," 8","011.8"," 8","  7.1"," 8","  2.8"," 8","  6.0","999.9","  56.5","*","  38.8","*"," 0.02","E","999.9","010000"
"47119099999","2021-04-17","37.2666666","126.9833333","35.0","SUWON, KS","  49.1"," 8","  37.4"," 8","1015.2"," 8","010.3"," 8"," 11.6"," 8","  6.7"," 8"," 11.7","999.9","  55.8","*","  38.8"," "," 0.00","I","999.9","000000"
"47119099999","2021-04-18","37.2666666","126.9833333","35.0","SUWON, KS","  48.1"," 8","  39.4"," 8","1017.6"," 8","012.7"," 8"," 10.2"," 8","  5.1"," 8","  9.7","999.9","  56.3","*","  40.6","*"," 0.00","I","999.9","000000"
"47119099999","2021-04-19","37.2666666","126.9833333","35.0","SUWON, KS","  53.6"," 8","  43.3"," 8","1018.6"," 8","013.8"," 8","  8.5"," 8","  3.4"," 8","  7.8","999.9","  63.5","*","  40.3"," "," 0.00","I","999.9","000000"
"47119099999","2021-04-20","37.2666666","126.9833333","35.0","SUWON, KS","  56.7"," 8","  41.4"," 8","1021.8"," 8","017.0"," 8"," 10.3"," 8","  2.9"," 8","  6.8","999.9","  69.1","*","  42.4"," "," 0.00","I","999.9","000000"
"47119099999","2021-04-21","37.2666666","126.9833333","35.0","SUWON, KS","  66.9"," 8","  42.6"," 8","1021.1"," 8","016.4"," 8","  8.9"," 8","  3.0"," 8","  5.1","999.9","  81.0","*","  45.5"," "," 0.00","I","999.9","000000"
"47119099999","2021-04-22","37.2666666","126.9833333","35.0","SUWON, KS","  69.6"," 8","  44.8"," 8","1018.4"," 8","013.8"," 8","  9.4"," 8","  4.2"," 8","  7.8","999.9","  80.1","*","  57.4"," ","99.99"," ","999.9","010000"
"47119099999","2021-04-23","37.2666666","126.9833333","35.0","SUWON, KS","  67.5"," 8","  37.6"," 8","1019.5"," 8","014.8"," 8"," 12.4"," 8","  7.1"," 8"," 12.0","999.9","  72.9","*","  60.3","*"," 0.00","I","999.9","000000"
"47119099999","2021-04-24","37.2666666","126.9833333","35.0","SUWON, KS","  60.6"," 8","  45.0"," 8","1019.7"," 8","014.9"," 8"," 10.0"," 8","  2.8"," 8","  5.1","999.9","  70.5","*","  50.0","*"," 0.00","I","999.9","000000"
"47119099999","2021-04-25","37.2666666","126.9833333","35.0","SUWON, KS","  64.3"," 8","  43.9"," 8","1019.9"," 8","015.2"," 8"," 12.4"," 8","  5.7"," 8","  9.7","999.9","  72.9","*","  48.6"," "," 0.00","I","999.9","000000"
"47119099999","2021-04-26","37.2666666","126.9833333","35.0","SUWON, KS","  59.0"," 8","  46.3"," 8","1020.9"," 8","016.2"," 8"," 10.6"," 8","  3.1"," 8","  6.8","999.9","  67.5","*","  50.9","*"," 0.00","I","999.9","000000"
"47119099999","2021-04-27","37.2666666","126.9833333","35.0","SUWON, KS","  59.6"," 8","  49.0"," 8","1017.6"," 8","012.9"," 8","  9.5"," 8","  4.5"," 8","  8.9","999.9","  66.6","*","  49.1"," ","99.99"," ","999.9","010000"
"47119099999","2021-04-28","37.2666666","126.9833333","35.0","SUWON, KS","  57.2"," 8","  47.9"," 8","1014.7"," 8","010.0"," 8","  9.1"," 8","  2.2"," 8","  6.8","999.9","  63.5","*","  50.9","*"," 0.08","E","999.9","000000"
"47119099999","2021-04-29","37.2666666","126.9833333","35.0","SUWON, KS","  57.7"," 8","  44.3"," 8","1003.6"," 8","998.8"," 8"," 10.0"," 8","  4.1"," 8","  6.8","999.9","  67.1","*","  46.6","*","99.99"," ","999.9","010000"
"47119099999","2021-04-30","37.2666666","126.9833333","35.0","SUWON, KS","  51.4"," 8","  48.7"," 8","1006.1"," 8","001.3"," 8","  6.4"," 8","  3.6"," 8","  5.1","999.9","  57.4","*","  46.2"," "," 1.16","F","999.9","010000"
"47119099999","2021-05-01","37.2666666","126.9833333","35.0","SUWON, KS","  50.5"," 8","  45.6"," 8","1008.3"," 8","003.5"," 8"," 11.7"," 8","  6.4"," 8","  9.7","999.9","  57.0","*","  46.2","*"," 0.35","F","999.9","010000"
"47119099999","2021-05-02","37.2666666","126.9833333","35.0","SUWON, KS","  52.9"," 8","  44.6"," 8","1018.7"," 8","013.9"," 8"," 10.9"," 8","  3.9"," 8","  8.7","999.9","  62.6","*","  45.0","*"," 0.08","E","999.9","000000"
"47119099999","2021-05-03","37.2666666","126.9833333","35.0","SUWON, KS","  57.7"," 8","  45.2"," 8","1017.1"," 8","012.4"," 8"," 12.2"," 8","  2.6"," 8","  6.0","999.9","  67.5","*","  43.3"," "," 0.00","I","999.9","000000"
"47119099999","2021-05-04","37.2666666","126.9833333","35.0","SUWON, KS","  59.2"," 8","  56.3"," 8","1007.9"," 8","003.2"," 8","  7.3"," 8","  4.4"," 8","  8.0","999.9","  64.4","*","  50.2"," "," 0.43","E","999.9","010000"
"47119099999","2021-05-05","37.2666666","126.9833333","35.0","SUWON, KS","  54.5"," 8","  43.0"," 8","1015.9"," 8","011.1"," 8"," 11.3"," 8","  4.8"," 8","  9.9","999.9","  64.4","*","  45.1","*"," 0.31","E","999.9","000000"
"47119099999","2021-05-06","37.2666666","126.9833333","35.0","SUWON, KS","  61.8"," 8","  40.3"," 8","1013.1"," 8","008.4"," 8"," 12.3"," 8","  4.1"," 8","  7.8","999.9","  72.0","*","  43.2"," "," 0.00","I","999.9","000000"
"47119099999","2021-05-07","37.2666666","126.9833333","35.0","SUWON, KS","  54.2"," 8","  45.8"," 8","1007.1"," 8","002.4"," 8","  4.0"," 8","  5.0"," 8"," 10.7","999.9","  62.1","*","  46.4","*"," 0.35","E","999.9","010000"
"47119099999","2021-05-08","37.2666666","126.9833333","35.0","SUWON, KS","  57.1"," 8","  47.6"," 8","1005.3"," 8","000.6"," 8","  5.4"," 8","  5.8"," 8"," 12.0","999.9","  69.3","*","  46.4"," "," 0.00","I","999.9","000000"
"47119099999","2021-05-09","37.2666666","126.9833333","35.0","SUWON, KS","  58.2"," 8","  42.4"," 8","1011.6"," 8","006.9"," 8"," 11.7"," 8","  6.0"," 8"," 12.0","999.9","  68.9","*","  45.9"," ","99.99"," ","999.9","010000"
"47119099999","2021-05-10","37.2666666","126.9833333","35.0","SUWON, KS","  54.0"," 8","  50.9"," 8","1014.3"," 8","009.5"," 8"," 11.7"," 8","  3.9"," 8","  8.7","999.9","  56.1","*","  47.5"," "," 0.71","F","999.9","010000"
"47119099999","2021-05-11","37.2666666","126.9833333","35.0","SUWON, KS","  66.8"," 8","  42.5"," 8","1013.4"," 8","008.8"," 8"," 12.4"," 8","  6.7"," 8","  9.7","999.9","  75.2","*","  49.3"," "," 0.00","I","999.9","000000"
"47119099999","2021-05-12","37.2666666","126.9833333","35.0","SUWON, KS","  68.1"," 8","  49.8"," 8","1011.8"," 8","007.1"," 8"," 10.0"," 8","  3.2"," 8","  7.8","999.9","  79.3","*","  58.1","*"," 0.00","I","999.9","000000"
"47119099999","2021-05-13","37.2666666","126.9833333","35.0","SUWON, KS","  70.3"," 8","  57.7"," 8","1011.7"," 8","007.1"," 8","  8.5"," 8","  2.8"," 8","  6.0","999.9","  82.8","*","  56.7"," "," 0.00","I","999.9","000000"
"47119099999","2021-05-14","37.2666666","126.9833333","35.0","SUWON, KS","  72.7"," 8","  61.7"," 8","1010.3"," 8","005.7"," 8","  8.2"," 8","  2.7"," 8","  6.8","999.9","  85.3","*","  59.2"," ","99.99"," ","999.9","010000"
"47119099999","2021-05-15","37.2666666","126.9833333","35.0","SUWON, KS","  70.5"," 8","  68.6"," 8","1004.6"," 8","000.0"," 8","  4.0"," 8","  2.6"," 8","  7.0","999.9","  72.0","*","  65.3"," "," 0.09","F","999.9","010000"
"47119099999","2021-05-16","37.2666666","126.9833333","35.0","SUWON, KS","  63.7"," 8","  63.4"," 8","1001.7"," 8","997.1"," 8","  6.1"," 8","  2.3"," 8","  2.9","999.9","  68.4","*","  58.5","*"," 1.38","F","999.9","010000"
"47119099999","2021-05-17","37.2666666","126.9833333","35.0","SUWON, KS","  58.5"," 8","  58.2"," 8","1008.8"," 8","004.0"," 8","  5.4"," 8","  2.0"," 8","  4.9","999.9","  61.2","*","  55.2","*"," 0.16","F","999.9","010000"
"47119099999","2021-05-18","37.2666666","126.9833333","35.0","SUWON, KS","  61.8"," 8","  56.2"," 8","1011.4"," 8","006.7"," 8","  9.2"," 8","  3.1"," 8","  7.0","999.9","  72.0","*","  52.2","*"," 0.00","I","999.9","000000"
"47119099999","2021-05-19","37.2666666","126.9833333","35.0","SUWON, KS","  68.1"," 8","  53.0"," 8","1011.3"," 8","006.7"," 8"," 10.6"," 8","  3.0"," 8","  7.8","999.9","  78.1","*","  51.1"," "," 0.00","I","999.9","000000"
"47119099999","2021-05-20","37.2666666","126.9833333","35.0","SUWON, KS","  63.9"," 8","  55.4"," 8","1003.2"," 8","998.5"," 8","  8.3"," 8","  4.1"," 8"," 11.7","999.9","  73.0","*","  58.1","*"," 0.08","E","999.9","010000"
"47119099999","2021-05-21","37.2666666","126.9833333","35.0","SUWON, KS","  58.3"," 8","  57.6"," 8","1008.7"," 8","004.0"," 8","  9.0"," 8","  2.8"," 8","  6.0","999.9","  62.1","*","  54.1","*"," 0.83","F","999.9","010000"
"47119099999","2021-05-22","37.2666666","126.9833333","35.0","SUWON, KS","  63.3"," 8","  55.1"," 8","1011.7"," 8","007.0"," 8","  9.2"," 8","  3.7"," 8","  9.7","999.9","  72.9","*","  53.8"," "," 0.00","I","999.9","000000"
"47119099999","2021-05-23","37.2666666","126.9833333","35.0","SUWON, KS","  66.9"," 8","  56.7"," 8","1010.2"," 8","005.6"," 8","  8.9"," 8","  3.1"," 8","  5.1","999.9","  76.1","*","  53.2"," "," 0.00","I","999.9","000000"
"47119099999","2021-05-24","37.2666666","126.9833333","35.0","SUWON, KS","  63.1"," 8","  55.2"," 8","1008.2"," 8","003.6"," 8","  5.7"," 8","  5.1"," 8","  8.9","999.9","  74.3","*","  56.3","*","99.99"," ","999.9","010000"
"47119099999","2021-05-25","37.2666666","126.9833333","35.0","SUWON, KS","  57.8"," 8","  52.7"," 8","1008.7"," 8","004.0"," 8","  8.9"," 8","  4.8"," 8"," 11.1","999.9","  64.2","*","  52.7","*"," 0.20","E","999.9","010000"
"47119099999","2021-05-26","37.2666666","126.9833333","35.0","SUWON, KS","  65.8"," 8","  50.9"," 8","1005.7"," 8","001.1"," 8"," 12.0"," 8","  4.2"," 8","  8.0","999.9","  73.8","*","  52.0"," ","99.99"," ","999.9","010010"
"47119099999","2021-05-27","37.2666666","126.9833333","35.0","SUWON, KS","  58.4"," 8","  57.2"," 8","1003.0"," 8","998.3"," 8","  4.5"," 8","  4.1"," 8","  7.0","999.9","  62.4","*","  55.8","*"," 0.26","F","999.9","010010"
"47119099999","2021-05-28","37.2666666","126.9833333","35.0","SUWON, KS","  58.5"," 8","  55.6"," 8","1001.3"," 8","996.6"," 8","  8.8"," 8","  5.2"," 8","  7.0","999.9","  65.3","*","  53.1","*"," 0.83","F","999.9","010010"
"47119099999","2021-05-29","37.2666666","126.9833333","35.0","SUWON, KS","  60.5"," 8","  53.4"," 8","1008.4"," 8","003.8"," 8"," 11.4"," 8","  3.2"," 8","  5.8","999.9","  68.9","*","  52.5","*","99.99"," ","999.9","010000"
"47119099999","2021-05-30","37.2666666","126.9833333","35.0","SUWON, KS","  68.2"," 8","  57.7"," 7","1008.9"," 8","004.2"," 8","  9.1"," 8","  4.3"," 8","  9.7","999.9","  78.8","*","  50.9"," "," 0.24","E","999.9","010010"
"47119099999","2021-05-31","37.2666666","126.9833333","35.0","SUWON, KS","  69.0"," 8","  61.2"," 7","1012.2"," 8","007.6"," 8"," 11.3"," 8","  2.7"," 8","  4.1","999.9","  76.1","*","  64.4","*"," 0.71","E","999.9","010000"
"47119099999","2021-06-01","37.2666666","126.9833333","35.0","SUWON, KS","  70.0"," 8","  61.4"," 8","1014.1"," 8","009.6"," 8","  9.3"," 8","  2.6"," 8","  6.8","999.9","  76.3","*","  62.2","*"," 0.02","E","999.9","010000"
"47119099999","2021-06-02","37.2666666","126.9833333","35.0","SUWON, KS","  74.2"," 8","  61.0"," 8","1011.4"," 8","006.8"," 8"," 10.7"," 8","  3.0"," 8","  5.1","999.9","  86.0"," ","  60.8"," "," 0.00","I","999.9","000000"
"47119099999","2021-06-03","37.2666666","126.9833333","35.0","SUWON, KS","  63.5"," 8","  61.2"," 8","1002.8"," 8","998.2"," 8","  7.1"," 8","  3.1"," 8","  6.0","999.9","  71.6","*","  55.8","*"," 0.55","E","999.9","010000"
"47119099999","2021-06-04","37.2666666","126.9833333","35.0","SUWON, KS","  65.9"," 8","  56.0"," 8","1002.0"," 8","997.4"," 8"," 11.2"," 8","  5.3"," 8","  8.9","999.9","  74.3","*","  54.7"," "," 0.16","E","999.9","000000"
"47119099999","2021-06-05","37.2666666","126.9833333","35.0","SUWON, KS","  69.5"," 8","  62.8"," 8","1002.4"," 8","997.8"," 8","  5.8"," 8","  4.5"," 8","  8.9","999.9","  77.9","*","  60.3"," "," 0.00","I","999.9","000000"
"47119099999","2021-06-06","37.2666666","126.9833333","35.0","SUWON, KS","  71.5"," 8","  64.4"," 8","1009.1"," 8","004.5"," 8","  9.6"," 8","  3.2"," 8","  5.8","999.9","  79.9","*","  63.9","*"," 0.00","I","999.9","000000"
"47119099999","2021-06-07","37.2666666","126.9833333","35.0","SUWON, KS","  71.0"," 8","  60.5"," 8","1014.7"," 8","010.0"," 8"," 10.3"," 8","  2.0"," 8","  4.1","999.9","  77.9","*","  62.2"," "," 0.00","I","999.9","000000"
"47119099999","2021-06-08","37.2666666","126.9833333","35.0","SUWON, KS","  74.0"," 8","  65.0"," 8","1015.2"," 8","010.6"," 8","  8.5"," 8","  1.8"," 8","  4.1","999.9","  82.4","*","  65.7"," "," 0.00","E","999.9","000000"
"47119099999","2021-06-09","37.2666666","126.9833333","35.0","SUWON, KS","  78.9"," 8","  66.5"," 8","1014.1"," 8","009.6"," 8","  7.1"," 8","  1.8"," 8","  4.1","999.9","  89.8","*","  67.3"," "," 0.00","I","999.9","000000"
"47119099999","2021-06-10","37.2666666","126.9833333","35.0","SUWON, KS","  76.5"," 8","  66.4"," 8","1009.8"," 8","005.3"," 8","  9.6"," 8","  5.4"," 8","  8.7","999.9","  86.4","*","  67.8","*"," 0.02","E","999.9","010000"
"47119099999","2021-06-11","37.2666666","126.9833333","35.0","SUWON, KS","  69.1"," 8","  65.9"," 8","1011.7"," 8","007.1"," 8","  6.9"," 8","  3.3"," 8","  6.8","999.9","  76.3","*","  63.0","*"," 0.59","E","999.9","100000"
"47119099999","2021-06-12","37.2666666","126.9833333","35.0","SUWON, KS","  73.7"," 8","  67.5"," 8","1011.2"," 8","006.7"," 8","  8.3"," 8","  3.4"," 8","  7.8","999.9","  82.4","*","  62.6"," "," 0.00","I","999.9","000000"
"47119099999","2021-06-13","37.2666666","126.9833333","35.0","SUWON, KS","  70.9"," 8","  66.7"," 8","1008.0"," 8","003.5"," 8","  7.0"," 8","  3.2"," 8","  6.0","999.9","  83.5","*","  63.0","*"," 0.00","I","999.9","000000"
"47119099999","2021-06-14","37.2666666","126.9833333","35.0","SUWON, KS","  73.6"," 8","  66.6"," 8","1005.5"," 8","000.9"," 8","  6.9"," 7","  3.0"," 8","  6.0","999.9","  82.8","*","  62.4"," "," 0.00","I","999.9","000000"
"47119099999","2021-06-15","37.2666666","126.9833333","35.0","SUWON, KS","  73.3"," 8","  64.6"," 8","1004.2"," 8","999.7"," 8"," 10.5"," 8","  4.4"," 8","  7.8","999.9","  78.6","*","  68.4"," "," 0.03","F","999.9","010000"
"47119099999","2021-06-16","37.2666666","126.9833333","35.0","SUWON, KS","  76.3"," 8","  60.6"," 8","1005.9"," 8","001.3"," 8"," 12.4"," 8","  7.1"," 8","  8.7","999.9","  83.7","*","  67.8"," "," 0.00","I","999.9","000000"
"47119099999","2021-06-17","37.2666666","126.9833333","35.0","SUWON, KS","  70.6"," 8","  65.0"," 8","1005.1"," 8","000.5"," 8","  8.3"," 8","  3.6"," 8","  5.8","999.9","  75.2","*","  66.2","*"," 0.00","E","999.9","010000"
"47119099999","2021-06-18","37.2666666","126.9833333","35.0","SUWON, KS","  67.1"," 8","  66.3"," 8","1001.6"," 8","997.1"," 8","  3.8"," 8","  3.1"," 8","  6.0","999.9","  69.3","*","  64.4","*"," 0.24","F","999.9","010000"
"47119099999","2021-06-19","37.2666666","126.9833333","35.0","SUWON, KS","  71.0"," 8","  64.3"," 8","1001.5"," 8","996.9"," 8","  3.6"," 8","  2.2"," 8","  5.8","999.9","  79.7","*","  62.8","*"," 0.00","I","999.9","000000"
"47119099999","2021-06-20","37.2666666","126.9833333","35.0","SUWON, KS","  73.9"," 8","  65.7"," 8","1001.8"," 8","997.2"," 8","  5.2"," 8","  5.4"," 8"," 11.7","999.9","  83.5","*","  61.9"," "," 0.00","I","999.9","000000"
"47119099999","2021-06-21","37.2666666","126.9833333","35.0","SUWON, KS","  73.6"," 8","  62.7"," 8","1006.0"," 8","001.4"," 8","  8.9"," 8","  3.8"," 8","  8.0","999.9","  82.4","*","  64.9"," ","99.99"," ","999.9","010000"
"47119099999","2021-06-22","37.2666666","126.9833333","35.0","SUWON, KS","  74.2"," 8","  61.3"," 8","1008.8"," 8","004.3"," 8"," 12.2"," 8","  4.3"," 8","  6.0","999.9","  82.4","*","  65.5"," "," 0.00","I","999.9","000000"
"47119099999","2021-06-23","37.2666666","126.9833333","35.0","SUWON, KS","  71.6"," 8","  64.2"," 8","1011.2"," 8","006.6"," 8","  9.0"," 8","  2.9"," 8","  6.8","999.9","  77.9","*","  66.2","*"," 0.01","E","999.9","010010"
"47119099999","2021-06-24","37.2666666","126.9833333","35.0","SUWON, KS","  72.4"," 8","  65.5"," 8","1011.5"," 8","006.9"," 8","  5.3"," 8","  2.5"," 8","  6.0","999.9","  80.1","*","  65.5","*"," 0.00","I","999.9","000000"
"47119099999","2021-06-25","37.2666666","126.9833333","35.0","SUWON, KS","  74.8"," 8","  66.7"," 8","1010.7"," 8","006.2"," 8","  7.3"," 8","  3.4"," 8","  7.0","999.9","  82.6","*","  64.2"," ","99.99"," ","999.9","010000"
"47119099999","2021-06-26","37.2666666","126.9833333","35.0","SUWON, KS","  73.4"," 8","  66.0"," 8","1010.1"," 8","005.5"," 8"," 11.9"," 8","  3.0"," 8","  4.1","999.9","  79.5","*","  68.4","*"," 0.28","F","999.9","010000"
"47119099999","2021-06-27","37.2666666","126.9833333","35.0","SUWON, KS","  78.2"," 8","  66.9"," 8","1006.5"," 8","002.0"," 8"," 11.7"," 8","  4.8"," 8","  7.0","999.9","  85.5","*","  67.6"," "," 0.01","E","999.9","000000"
"47119099999","2021-06-28","37.2666666","126.9833333","35.0","SUWON, KS","  74.1"," 8","  67.6"," 8","1005.2"," 8","000.7"," 8","  8.2"," 8","  2.7"," 8","  5.8","999.9","  83.3","*","  70.3"," "," 0.04","E","999.9","010000"
"47119099999","2021-06-29","37.2666666","126.9833333","35.0","SUWON, KS","  73.9"," 8","  68.8"," 8","1006.2"," 8","001.6"," 8","  4.8"," 8","  2.8"," 8","  6.0","999.9","  82.4","*","  68.9","*"," 0.04","E","999.9","010000"
"47119099999","2021-06-30","37.2666666","126.9833333","35.0","SUWON, KS","  75.5"," 8","  69.3"," 8","1007.2"," 8","002.6"," 8","  4.0"," 8","  2.0"," 8","  3.9","999.9","  82.8","*","  68.4"," ","99.99"," ","999.9","010000"
"47119099999","2021-07-01","37.2666666","126.9833333","35.0","SUWON, KS","  80.5"," 8","  70.5"," 8","1006.8"," 8","002.3"," 8","  7.1"," 8","  3.4"," 8","  7.0","999.9","  86.9","*","  68.7"," "," 0.00","I","999.9","000000"
"47119099999","2021-07-02","37.2666666","126.9833333","35.0","SUWON, KS","  81.0"," 8","  66.7"," 8","1009.0"," 8","004.5"," 8"," 11.8"," 8","  6.5"," 8","  8.0","999.9","  87.8","*","  73.6","*"," 0.00","I","999.9","000000"
